Time,Heater,Air Conditioner,Fridge,Washing Machine,Oven,Lights,TV,Computer
2024-01-04 07:00:00,0.4806594303693316,0.48908640860069225,0.4766515354631462,0.1543110280988949,0.3374672080039012,0.8740348169009258,0.5911619808368718,0.33514925128547257
2024-01-04 08:00:00,0.41505903742938294,0.38862808392601045,0.6392357729737806,0.40660028998756326,0.5754797491133663,0.23416670015150048,1.0021592458211304,0.6287295539579056
2024-01-04 09:00:00,0.40797631752155383,0.5087497087133016,0.9101278253803049,0.6529321681195952,0.43055935026308656,0.3466888319532124,0.5090168936946804,0.7362181702347372
2024-01-04 10:00:00,0.4776067010637862,0.5935574100486499,0.6287607843735491,0.4908313670634178,0.5082039459562865,0.52510023331413,0.23036505725444473,0.5208870175659044
2024-01-04 11:00:00,0.5903124269306743,0.5505224335518888,0.14234354143621675,0.5376804323965461,0.578117587988563,0.4685384156697879,0.852252967608627,0.45197469859732886
2024-01-04 12:00:00,0.23086963198968102,0.2543546763807959,0.3665000323924543,0.38333342228012585,0.035291222873414685,0.3399242407025581,0.033480113683835355,0.5513461195784753
2024-01-04 13:00:00,0.288481858055458,0.5404868563402273,0.4823283857028966,0.6752076335586192,0.5760033252628818,0.5766143693090948,0.34254707898467807,0.5252915690853086
2024-01-04 14:00:00,0.561809824147816,0.6630096723010951,0.18899156625819974,0.848085078940066,0.6871646240549112,0.7530233417707468,0.7011970560929139,0.7406543140202788
2024-01-04 15:00:00,0.30280386606018506,0.581457559481417,0.9368512969951435,0.45707295425505834,0.6385217035108659,0.6385329889372463,0.5965870143955309,0.8461424184786857
2024-01-04 16:00:00,0.5984314559587309,0.4749421719173998,0.3962906700310469,0.42647004839737784,0.8767835170737671,0.7947163104827741,0.33803872821404524,0.6452286020337528
2024-01-04 17:00:00,0.5623071044125072,0.41428178538901633,0.43548440455939325,0.6100606634831665,0.15593798520635954,0.46420831357891684,0.7360217930325305,0.6559630467850212
2024-01-04 18:00:00,0.4275689153968898,0.5113206573996792,0.5380114414604078,0.4636510496911801,0.20929487587508439,0.1940981396836301,0.5124392301742696,0.22158605731057973
2024-01-04 19:00:00,0.6466010756627634,0.342513079822355,0.2159185939376112,0.2980675550523141,0.12011676128622928,0.24918526503600397,0.3109187973914178,0.5972149680273258
2024-01-04 20:00:00,0.8350289082095876,0.9460964037859992,0.5413213900166235,0.6248496890179046,0.39749934644544316,0.5741165694255236,0.6713059178696832,0.7095280480335293
2024-01-04 21:00:00,0.659337117607391,0.2927375758703378,0.48064195014959915,0.6057147057956274,0.6235215406528044,0.7051498162426226,0.7740462755783324,0.5886189916641031
2024-01-04 22:00:00,0.41555009071134585,1.1774174109305562,0.4743682012410378,0.23271165013917622,0.15537546343441688,0.44839656199254935,0.26188890849811236,0.5681044463220078
2024-01-04 23:00:00,0.09827706980373296,0.5552967016302465,0.47482518350416564,0.3576486067219919,0.7978532562707477,0.5793819643318616,0.5707655070850527,0.523825581530832
2024-01-05 00:00:00,0.5947218294844456,0.48900709707385775,0.8759602252873482,0.8913707851968711,0.5286857962628388,0.6310850560413076,0.45000913652179153,0.1494088271693469
2024-01-05 01:00:00,0.2543011107661277,0.3648165067780874,0.5966405294415054,0.2429098484536048,0.6034865615522332,0.8309925407445744,0.3878637766284073,0.31809435601930636
2024-01-05 02:00:00,0.25461592587264825,0.5852940999209626,0.4764382630243927,0.6542714562013922,0.6217519228720874,0.47750379065458093,0.7224789575440141,0.7146296809836526
2024-01-05 03:00:00,0.7532070862202276,0.5596066708419278,0.24739156391383604,0.4549745665574085,0.8086539495300051,0.6312584546238985,0.2387572583785751,0.4075247134672457
2024-01-05 04:00:00,0.3854993695661909,0.5594860199481911,0.5378582208991637,0.7611489934427393,0.13823275370959393,0.7964263297404708,0.4817952399272747,0.5380946772386381
2024-01-05 05:00:00,0.44330534989713677,0.48926477562561244,0.6052696517558299,0.5108949617167065,0.5088510026549672,0.48314703698876016,0.3527514962763103,0.5673105795304038
2024-01-05 06:00:00,0.2828435710777052,0.5422475471928655,0.5345872421311804,0.30988580843444274,0.48020511898014506,0.5354253526716143,0.42857276731055155,0.48408297609833145
2024-01-05 07:00:00,0.08150476238700866,0.6648333653911411,0.44976486884545175,0.40682791350024095,0.4227456471059541,0.46680135086700003,0.7640950339753168,0.49979379110752403
2024-01-05 08:00:00,0.43732328367529216,0.5246389692504841,0.5527619040347471,0.5683980392191286,0.3624903174832922,0.7577514141869401,0.5352681973346732,0.7352569888714501
2024-01-05 09:00:00,0.32179822817258663,0.6690258237127868,0.7287484002195177,0.70133074713646,0.6009374419506954,0.2519619074061265,0.35331153717106933,0.5651471968899876
2024-01-05 10:00:00,0.4210259813034361,0.7938151126480686,0.5878191862890403,0.6789225227271736,0.6577609824785172,0.34717836281154213,0.40173318925951323,0.6082535623610914
2024-01-05 11:00:00,0.45563010475442145,0.8018091268578053,0.12365158158402678,0.5434210802361158,0.49156545457283113,0.5132354015034069,0.7195577981188738,0.3431240003513303
2024-01-05 12:00:00,0.6154635359865093,0.6196290673512745,0.5124240138217991,0.45762770598510005,0.356437790069464,0.8410124665530956,0.6674356629188024,0.29308975646773183
2024-01-05 13:00:00,0.333613767717846,0.6397069191699839,0.38768059003108934,0.37259586465092254,0.07340278436759823,0.4538859977788763,0.041072901747527424,0.3534582005490756
2024-01-05 14:00:00,0.14989995716523863,0.4699525838824658,0.23704005278734114,0.5985493987134869,0.6774150172072939,0.4708159120969424,0.7514754838562454,0.6131419308965406
2024-01-05 15:00:00,0.37441178421993176,0.7213867842429987,0.5156169698341713,0.8146494853819766,0.24105214923698304,0.3111176553875452,0.4616003369407613,0.501282976159759
2024-01-05 16:00:00,0.8377281979133688,0.6228159097780082,0.5258540597500221,0.41682858143378865,0.7530576393734325,0.6226917085548176,0.22163233108580105,0.347960127801647
2024-01-05 17:00:00,0.37177703236178805,0.46139053903249955,0.39265403568861723,0.6165660819827125,0.2648623804105601,0.6334893214438556,0.5322996113678613,0.6461381750503
2024-01-05 18:00:00,0.8189060067005631,0.4243916533492017,0.49607449451318864,0.42060053293821775,0.7165838216531915,0.5452537761769647,0.7833655746064225,0.061307459753793814
2024-01-05 19:00:00,0.7671485820298245,0.5859030494355733,0.8369396738624817,0.40620376776882844,0.6591580743409629,0.5202411469379515,0.7025970480996664,0.547888675846946
2024-01-05 20:00:00,0.6159046437190441,0.48914898958972525,0.24532961704101336,0.5826502954986,0.6514695537019138,0.6130441067712495,0.21656193057732925,0.4554837581892506
2024-01-05 21:00:00,0.7711618554139478,0.5547176623686851,0.4532452486279464,0.58062123219274,0.4065307078432297,0.7068639311812559,0.6380183581794231,0.45412464565342536
2024-01-05 22:00:00,0.3912478009498046,0.36167411643028957,0.5947647274304129,0.41720736233425737,0.4662997802419088,0.5131559059365451,0.2414413877126133,0.71416679665281
2024-01-05 23:00:00,0.6439318327893638,0.32982784811888355,0.49267842437760956,0.3797722308519219,0.2556899920216027,0.6088840197390979,0.653643245704997,0.5858867550442537
2024-01-06 00:00:00,0.6194856229741607,0.7465897644040249,0.5780901887037142,0.5727701094596225,0.6554123771584275,0.7457282851348959,0.5651106943086818,0.4521954185585409
2024-01-06 01:00:00,0.6259170476276281,0.22180277654039082,0.5841513808730341,0.33076165034037897,0.4641096093283107,0.4577737410971489,0.37418607528138614,0.5768331335093603
2024-01-06 02:00:00,0.33184914046283986,0.41646396038833816,0.6184614366724643,0.9554860430607548,0.3528259040634788,0.4906131958633243,0.44436323369984093,0.4332010555649597
2024-01-06 03:00:00,0.5978056619262005,0.4666079926235895,0.5709109298488381,0.6172636786933093,0.5017029157281321,0.29230454611825085,0.7261273762619616,0.917388071064928
2024-01-06 04:00:00,0.5053136498996371,0.2607356927634081,0.5827811398149961,0.4616053042400029,0.36762477395229254,0.825847778608815,0.37811131512020546,0.5989078558069112
2024-01-06 05:00:00,0.29431741967370745,0.4920706278187221,0.3696836826134676,0.4301458568388028,0.15510062112454637,0.6142337691946991,0.5137278656123895,0.5605149979379922
2024-01-06 06:00:00,0.28104648393684417,0.42168204861409087,0.7179945867370254,0.4018891776273882,0.6801904020557674,0.29731526556452875,0.5434176072540269,0.41221151844443155
2024-01-06 07:00:00,0.42135191301029135,0.17387345314807146,0.46805718805154,0.7939207987252314,0.040394859620554946,0.3466810348283492,0.5046663938190104,0.47304128533306006
2024-01-06 08:00:00,0.3642179408885642,0.5090169363888771,0.6377246993778689,0.1565401039290446,0.608117053341803,0.4295489859044977,0.06724656058768463,0.4194979868982236
2024-01-06 09:00:00,0.1810312854573028,0.20160973664654092,0.6704018003190059,0.7367310421046436,0.7617254598161669,0.47381477699650637,0.14524042648480906,0.31699202869528287
2024-01-06 10:00:00,0.40391899173584206,0.40691838267506375,0.5947683788109708,0.8361883847102527,0.3660943674842134,0.09290304616292272,0.6231403525829589,0.0818987498806395
2024-01-06 11:00:00,0.1248552490396102,0.7015103305674596,0.8747209746722637,0.29428114792051285,0.5725478545924558,0.5613777234677784,0.4827890514670904,0.5976700995096533
2024-01-06 12:00:00,0.5856759623525937,0.7437250312531386,0.1355154034487246,0.48767774261282587,0.4027026278960295,0.707462605042728,0.4762962599568936,0.20810615485880807
2024-01-06 13:00:00,0.685856125115859,0.3532053765515349,0.5287975746757295,0.8456487367825138,0.549375043045887,0.6888044683286603,0.7206902336495227,0.35729913084004694
2024-01-06 14:00:00,0.33732079715192187,0.5987458298474722,0.4363621679835847,0.48956836594299974,0.42507798828900417,0.2960381072896041,0.46397274709845393,0.3667944673070781
2024-01-06 15:00:00,0.505961136771255,0.460625292683536,0.7052240125859063,0.4757636576176868,0.3407304908822725,0.2921214686107918,0.15274503893122526,0.7172482767115238
2024-01-06 16:00:00,0.6093030488520017,0.3656541327821237,0.4108107133238944,0.07981061155600577,0.20784732799097688,0.6301593816267511,0.44428478877132704,0.17518862761217974
2024-01-06 17:00:00,0.46360923179744973,0.26165633281955436,0.8763150546535659,0.6172235999844359,0.6634530549036513,0.41996120681488414,0.5644664752467088,0.286591068129078
2024-01-06 18:00:00,0.5623665903464984,0.4582897513684193,0.42184735315974237,0.33281164598825086,0.36429812088852254,0.6145419584870273,0.5290037498694741,0.5390748572176763
2024-01-06 19:00:00,0.279207918199676,0.5180211219002475,0.8024239884251572,0.6439451032415252,0.3375229479220746,0.49733177348603275,0.2595014141766335,0.31226348619288524
2024-01-06 20:00:00,0.4470475015668143,0.6510672613101374,0.7190232178946906,0.39397506541246285,0.5243666740495568,0.8052061391605807,0.8776481579218349,0.5508303628069315
2024-01-06 21:00:00,0.38069243837846267,1.0405119485838625,0.4456915306269029,0.48486395985425285,0.7463990200531005,0.8116559620694244,0.6392955846428464,0.7979423873702344
2024-01-06 22:00:00,0.5383097014966043,0.36901267341269606,0.8689530036108899,0.14143368771393622,0.716467758795774,0.8533072488389627,0.5441365416475124,0.6680378812767208
2024-01-06 23:00:00,0.42020050272161724,0.4282223282937253,0.2351813909636678,0.45622566713053564,0.23505231564265927,0.15486542203997367,0.4343703880277988,0.5494958144987314
2024-01-07 00:00:00,0.7141727343707488,0.330062421272195,0.5506702371222064,0.6100322920915533,0.5877857963501495,0.3139616977932294,0.5779920219316114,0.21795285839754408
2024-01-07 01:00:00,0.8173721208576171,0.4304834206207483,0.3772464176887221,0.14799883665219365,0.36993698225464544,0.4741424205060722,0.4384217882571002,0.7315003365030976
2024-01-07 02:00:00,0.3478318137507317,0.678862803293693,0.35313526935259043,0.7992721041648807,0.5639653333397076,0.6613132746711106,0.43966364606668906,0.47950331136314506
2024-01-07 03:00:00,0.2654979085342085,0.4635060231012049,0.9516494016322923,0.5466314669527235,0.4183203049069816,0.7503862239161554,0.5646947751572842,0.30474007678904697
2024-01-07 04:00:00,0.3662117713250699,0.9695975093190905,0.18193843474427568,0.3756970222838267,0.3222870241159375,0.3584926275198257,0.7429534532609127,0.40565520051389775
2024-01-07 05:00:00,0.26647496585026564,0.29222579931934456,0.6418167771907648,0.40570142810826537,0.42437200787826335,0.7293954103591866,0.47790223026882334,0.09096040991074883
2024-01-07 06:00:00,0.39599980241038346,0.3924350549844694,0.27800771550130754,0.3349207287513962,0.5356907492598606,0.4239217297570914,0.17845511269518383,0.5676503555416343
2024-01-07 07:00:00,0.7334851604949688,0.6076071617212249,0.5480990578864559,0.6085441632823698,0.45006774949280587,0.6750950184556006,0.5200905986643233,0.19734251159694327
2024-01-07 08:00:00,0.3507262407809951,0.28713444051429315,0.6470343513978561,0.5108196694359921,0.29955846793059504,0.6862955200126623,0.6784478488815084,0.7601208841905405
2024-01-07 09:00:00,0.5467813803119786,0.6310767781399909,0.3138780914093734,0.7312255995810295,0.7513289993261322,0.9350302315695103,0.4685129387126585,0.5160924755895812
2024-01-07 10:00:00,0.1518733070113198,0.39524024135138525,0.9235577205666063,0.36639301772082233,0.6334073095903737,0.6277610061784167,0.35851455395568443,0.45847531909243755
2024-01-07 11:00:00,0.5534228557041687,0.17632974929002443,0.5363979190610658,0.7187222687115549,0.5022608262541973,0.22992000035592142,0.6260623654997932,0.6933204379785247
2024-01-07 12:00:00,0.3979087390883433,0.6940296783416695,0.5047376685283084,0.2394604889810747,0.5964915203663661,0.30071213294376525,0.4629999890930257,0.48274608722952633
2024-01-07 13:00:00,0.43630282391613207,0.3297670373048859,0.9342052099910114,0.740794728864392,0.4736754146524719,0.7544061312518227,0.34495791880777044,0.5435752537080918
2024-01-07 14:00:00,0.5326918669023045,0.4124064833537005,0.4991107791490321,0.36321794079366,0.4699400911312487,0.5512407527929064,0.6177246261263724,0.5362702225274435
2024-01-07 15:00:00,0.6542017485598771,0.2123955003933507,0.56662104917538,0.5463116431732288,0.4453186804048031,0.38636277601735236,0.6452037230100655,0.5748266721663348
2024-01-07 16:00:00,0.5592848897259062,0.41933997890571106,0.8523755022284014,0.6075454361743978,0.7783674995291976,0.40027319080543067,0.758842649386378,0.5786718100319651
2024-01-07 17:00:00,0.6662514772611778,0.42174332743575443,0.5239298295494403,0.7774469866977745,0.2203369092744602,0.5083681201934195,0.2898093459515163,0.4018781169211641
2024-01-07 18:00:00,0.46032294688434217,0.29726515228893224,0.5526568917424703,0.5373940589416857,0.5324164622903096,0.6026068364099542,0.055698243031473416,0.5637735384878909
2024-01-07 19:00:00,0.42658657865094246,0.4157959823098117,0.5240176315540025,0.3531521672136455,0.0483207757715064,0.704810948959662,0.41534846270711356,0.6604965584658143
